elapsed_time,delay_time,count
1,5.650520324707031e-05,0.04517412185668945
2,0.24637413024902344,4.094934701919556
3,4.552128314971924,5.656957626342773
4,10.410157918930054,5.926988840103149
5,16.557300329208374,0.7780048847198486
6,17.53611469268799,0.4846827983856201
7,18.2220561504364,0.48955464363098145
