count,elapsed_time,delay_time
1,5.793571472167969e-05,3.790855407714844e-05
2,4.6935648918151855,0.20439696311950684
3,6.013258695602417,0.14849138259887695
4,7.137488603591919,0.14870214462280273
5,8.292667150497437,0.24193620681762695
6,9.324103832244873,0.11896729469299316
7,10.34716272354126,0.13451290130615234
